datum,partij,spend,spend_google_cum,spend_range_min,spend_range_max,spend_range_mid,spend_min_cum,spend_mid_cum,spend_max_cum,count_cum,maximum,minimum,midden,spend_max_tot,spend_min_tot,spend_mid_tot,week,maand
2020-11-30,ChristenUnie,,,0,0,0,1100,1744,2387,13,2387,1100,1744,0,0,0,2020-49,2020-11
2020-11-30,D66,0,46250,0,0,0,4850,6983,9115,35,55365,51100,53233,0,0,0,2020-49,2020-11
2020-11-30,DENK,,,0,0,0,300,448,597,3,597,300,448,0,0,0,2020-49,2020-11
2020-11-30,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-49,2020-11
2020-11-30,GroenLinks,0,14850,0,0,0,6650,9917,13184,66,28034,21500,24767,0,0,0,2020-49,2020-11
2020-11-30,PvdA,0,500,50,149,100,1401,6251,11102,98,11602,1901,6751,149,50,100,2020-49,2020-11
2020-11-30,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-49,2020-11
2020-11-30,SGP,,,0,0,0,800,1048,1295,5,1295,800,1048,0,0,0,2020-49,2020-11
2020-11-30,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-49,2020-11
2020-11-30,VVD,0,9300,0,0,0,14852,28172,41491,259,50791,24152,37472,0,0,0,2020-49,2020-11
2020-12-01,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-49,2020-12
2020-12-01,CDA,0,1100,0,99,50,17450,20685,23919,31,25019,18550,21785,99,0,50,2020-49,2020-12
2020-12-01,ChristenUnie,,,0,0,0,1100,1744,2387,13,2387,1100,1744,0,0,0,2020-49,2020-12
2020-12-01,D66,0,46250,0,0,0,4850,6983,9115,35,55365,51100,53233,0,0,0,2020-49,2020-12
2020-12-01,DENK,,,100,199,150,400,598,796,4,796,400,598,199,100,150,2020-49,2020-12
2020-12-01,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-49,2020-12
2020-12-01,GroenLinks,0,14850,0,0,0,6650,9917,13184,66,28034,21500,24767,0,0,0,2020-49,2020-12
2020-12-01,PvdA,0,500,50,248,149,1451,6400,11350,100,11850,1951,6900,248,50,149,2020-49,2020-12
2020-12-01,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-49,2020-12
2020-12-01,SGP,,,0,0,0,800,1048,1295,5,1295,800,1048,0,0,0,2020-49,2020-12
2020-12-01,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-49,2020-12
2020-12-01,VVD,0,9300,200,596,398,15052,28570,42087,263,51387,24352,37870,596,200,398,2020-49,2020-12
2020-12-02,50Plus,,,0,198,99,0,99,198,2,198,0,99,198,0,99,2020-49,2020-12
2020-12-02,CDA,0,1100,0,99,50,17450,20734,24018,32,25118,18550,21834,99,0,50,2020-49,2020-12
2020-12-02,ChristenUnie,,,0,0,0,1100,1744,2387,13,2387,1100,1744,0,0,0,2020-49,2020-12
2020-12-02,D66,0,46250,0,0,0,4850,6983,9115,35,55365,51100,53233,0,0,0,2020-49,2020-12
2020-12-02,DENK,,,0,0,0,400,598,796,4,796,400,598,0,0,0,2020-49,2020-12
2020-12-02,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-49,2020-12
2020-12-02,GroenLinks,0,14850,0,0,0,6650,9917,13184,66,28034,21500,24767,0,0,0,2020-49,2020-12
2020-12-02,PvdA,0,500,0,0,0,1451,6400,11350,100,11850,1951,6900,0,0,0,2020-49,2020-12
2020-12-02,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-49,2020-12
2020-12-02,SGP,,,300,399,350,1100,1397,1694,6,1694,1100,1397,399,300,350,2020-49,2020-12
2020-12-02,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-49,2020-12
2020-12-02,VVD,0,9300,1200,2194,1697,16252,30267,44281,269,53581,25552,39567,2194,1200,1697,2020-49,2020-12
2020-12-03,50Plus,,,0,99,50,0,149,297,3,297,0,149,99,0,50,2020-49,2020-12
2020-12-03,CDA,0,1100,0,0,0,17450,20734,24018,32,25118,18550,21834,0,0,0,2020-49,2020-12
2020-12-03,ChristenUnie,,,0,0,0,1100,1744,2387,13,2387,1100,1744,0,0,0,2020-49,2020-12
2020-12-03,D66,0,46250,0,0,0,4850,6983,9115,35,55365,51100,53233,0,0,0,2020-49,2020-12
2020-12-03,DENK,,,0,0,0,400,598,796,4,796,400,598,0,0,0,2020-49,2020-12
2020-12-03,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-49,2020-12
2020-12-03,GroenLinks,0,14850,0,0,0,6650,9917,13184,66,28034,21500,24767,0,0,0,2020-49,2020-12
2020-12-03,PvdA,0,500,0,99,50,1451,6450,11449,101,11949,1951,6950,99,0,50,2020-49,2020-12
2020-12-03,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-49,2020-12
2020-12-03,SGP,,,0,0,0,1100,1397,1694,6,1694,1100,1397,0,0,0,2020-49,2020-12
2020-12-03,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-49,2020-12
2020-12-03,VVD,0,9300,0,0,0,16252,30267,44281,269,53581,25552,39567,0,0,0,2020-49,2020-12
2020-12-04,50Plus,,,0,99,50,0,198,396,4,396,0,198,99,0,50,2020-49,2020-12
2020-12-04,CDA,0,1100,0,99,50,17450,20784,24117,33,25217,18550,21884,99,0,50,2020-49,2020-12
2020-12-04,ChristenUnie,,,0,0,0,1100,1744,2387,13,2387,1100,1744,0,0,0,2020-49,2020-12
2020-12-04,D66,0,46250,0,99,50,4850,7032,9214,36,55464,51100,53282,99,0,50,2020-49,2020-12
2020-12-04,DENK,,,0,0,0,400,598,796,4,796,400,598,0,0,0,2020-49,2020-12
2020-12-04,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-49,2020-12
2020-12-04,GroenLinks,0,14850,0,0,0,6650,9917,13184,66,28034,21500,24767,0,0,0,2020-49,2020-12
2020-12-04,PvdA,0,500,0,0,0,1451,6450,11449,101,11949,1951,6950,0,0,0,2020-49,2020-12
2020-12-04,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-49,2020-12
2020-12-04,SGP,,,0,0,0,1100,1397,1694,6,1694,1100,1397,0,0,0,2020-49,2020-12
2020-12-04,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-49,2020-12
2020-12-04,VVD,0,9300,0,0,0,16252,30267,44281,269,53581,25552,39567,0,0,0,2020-49,2020-12
2020-12-05,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-49,2020-12
2020-12-05,CDA,0,1100,0,99,50,17450,20833,24216,34,25316,18550,21933,99,0,50,2020-49,2020-12
2020-12-05,ChristenUnie,,,100,199,150,1200,1893,2586,14,2586,1200,1893,199,100,150,2020-49,2020-12
2020-12-05,D66,0,46250,0,0,0,4850,7032,9214,36,55464,51100,53282,0,0,0,2020-49,2020-12
2020-12-05,DENK,,,0,0,0,400,598,796,4,796,400,598,0,0,0,2020-49,2020-12
2020-12-05,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-49,2020-12
2020-12-05,GroenLinks,0,14850,0,0,0,6650,9917,13184,66,28034,21500,24767,0,0,0,2020-49,2020-12
2020-12-05,PvdA,0,500,0,0,0,1451,6450,11449,101,11949,1951,6950,0,0,0,2020-49,2020-12
2020-12-05,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-49,2020-12
2020-12-05,SGP,,,0,0,0,1100,1397,1694,6,1694,1100,1397,0,0,0,2020-49,2020-12
2020-12-05,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-49,2020-12
2020-12-05,VVD,0,9300,0,0,0,16252,30267,44281,269,53581,25552,39567,0,0,0,2020-49,2020-12
2020-12-06,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-49,2020-12
2020-12-06,CDA,200,1300,0,0,0,17450,20833,24216,34,25516,18750,22133,200,200,200,2020-49,2020-12
2020-12-06,ChristenUnie,,,0,0,0,1200,1893,2586,14,2586,1200,1893,0,0,0,2020-49,2020-12
2020-12-06,D66,2300,48550,0,0,0,4850,7032,9214,36,57764,53400,55582,2300,2300,2300,2020-49,2020-12
2020-12-06,DENK,,,0,0,0,400,598,796,4,796,400,598,0,0,0,2020-49,2020-12
2020-12-06,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-49,2020-12
2020-12-06,GroenLinks,850,15700,0,0,0,6650,9917,13184,66,28884,22350,25617,850,850,850,2020-49,2020-12
2020-12-06,PvdA,0,500,0,0,0,1451,6450,11449,101,11949,1951,6950,0,0,0,2020-49,2020-12
2020-12-06,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-49,2020-12
2020-12-06,SGP,,,0,0,0,1100,1397,1694,6,1694,1100,1397,0,0,0,2020-49,2020-12
2020-12-06,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-49,2020-12
2020-12-06,VVD,500,9800,0,0,0,16252,30267,44281,269,54081,26052,40067,500,500,500,2020-49,2020-12
2020-12-07,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-50,2020-12
2020-12-07,CDA,0,1300,0,0,0,17450,20833,24216,34,25516,18750,22133,0,0,0,2020-50,2020-12
2020-12-07,ChristenUnie,,,0,0,0,1200,1893,2586,14,2586,1200,1893,0,0,0,2020-50,2020-12
2020-12-07,D66,0,48550,0,0,0,4850,7032,9214,36,57764,53400,55582,0,0,0,2020-50,2020-12
2020-12-07,DENK,,,200,398,299,600,897,1194,6,1194,600,897,398,200,299,2020-50,2020-12
2020-12-07,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-50,2020-12
2020-12-07,GroenLinks,0,15700,0,0,0,6650,9917,13184,66,28884,22350,25617,0,0,0,2020-50,2020-12
2020-12-07,PvdA,0,500,0,99,50,1451,6499,11548,102,12048,1951,6999,99,0,50,2020-50,2020-12
2020-12-07,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-50,2020-12
2020-12-07,SGP,,,100,199,150,1200,1546,1893,7,1893,1200,1546,199,100,150,2020-50,2020-12
2020-12-07,SP,,,900,1890,1395,4500,6728,8955,45,8955,4500,6728,1890,900,1395,2020-50,2020-12
2020-12-07,VVD,0,9800,0,0,0,16252,30267,44281,269,54081,26052,40067,0,0,0,2020-50,2020-12
2020-12-08,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-50,2020-12
2020-12-08,CDA,0,1300,0,0,0,17450,20833,24216,34,25516,18750,22133,0,0,0,2020-50,2020-12
2020-12-08,ChristenUnie,,,300,498,399,1500,2292,3084,16,3084,1500,2292,498,300,399,2020-50,2020-12
2020-12-08,D66,0,48550,0,0,0,4850,7032,9214,36,57764,53400,55582,0,0,0,2020-50,2020-12
2020-12-08,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-50,2020-12
2020-12-08,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-50,2020-12
2020-12-08,GroenLinks,0,15700,0,297,149,6650,10066,13481,69,29181,22350,25766,297,0,149,2020-50,2020-12
2020-12-08,PvdA,0,500,0,198,99,1451,6598,11746,104,12246,1951,7098,198,0,99,2020-50,2020-12
2020-12-08,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-50,2020-12
2020-12-08,SGP,,,0,0,0,1200,1546,1893,7,1893,1200,1546,0,0,0,2020-50,2020-12
2020-12-08,SP,,,0,0,0,4500,6728,8955,45,8955,4500,6728,0,0,0,2020-50,2020-12
2020-12-08,VVD,0,9800,800,1295,1048,17052,31314,45576,274,55376,26852,41114,1295,800,1048,2020-50,2020-12
2020-12-09,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-50,2020-12
2020-12-09,CDA,0,1300,0,99,50,17450,20883,24315,35,25615,18750,22183,99,0,50,2020-50,2020-12
2020-12-09,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-50,2020-12
2020-12-09,D66,0,48550,0,0,0,4850,7032,9214,36,57764,53400,55582,0,0,0,2020-50,2020-12
2020-12-09,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-50,2020-12
2020-12-09,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-50,2020-12
2020-12-09,GroenLinks,0,15700,0,0,0,6650,10066,13481,69,29181,22350,25766,0,0,0,2020-50,2020-12
2020-12-09,PvdA,0,500,100,595,348,1551,6946,12341,109,12841,2051,7446,595,100,348,2020-50,2020-12
2020-12-09,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-50,2020-12
2020-12-09,SGP,,,0,0,0,1200,1546,1893,7,1893,1200,1546,0,0,0,2020-50,2020-12
2020-12-09,SP,,,7000,8596,7798,11500,14526,17551,49,17551,11500,14526,8596,7000,7798,2020-50,2020-12
2020-12-09,VVD,0,9800,0,99,50,17052,31364,45675,275,55475,26852,41164,99,0,50,2020-50,2020-12
2020-12-10,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-50,2020-12
2020-12-10,CDA,0,1300,900,999,950,18350,21832,25314,36,26614,19650,23132,999,900,950,2020-50,2020-12
2020-12-10,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-50,2020-12
2020-12-10,D66,0,48550,0,0,0,4850,7032,9214,36,57764,53400,55582,0,0,0,2020-50,2020-12
2020-12-10,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-50,2020-12
2020-12-10,FvD,0,0,800,899,850,36151,49196,62241,209,62241,36151,49196,899,800,850,2020-50,2020-12
2020-12-10,GroenLinks,0,15700,100,199,150,6750,10215,13680,70,29380,22450,25915,199,100,150,2020-50,2020-12
2020-12-10,PvdA,0,500,0,198,99,1551,7045,12539,111,13039,2051,7545,198,0,99,2020-50,2020-12
2020-12-10,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-50,2020-12
2020-12-10,SGP,,,0,0,0,1200,1546,1893,7,1893,1200,1546,0,0,0,2020-50,2020-12
2020-12-10,SP,,,0,0,0,11500,14526,17551,49,17551,11500,14526,0,0,0,2020-50,2020-12
2020-12-10,VVD,0,9800,0,0,0,17052,31364,45675,275,55475,26852,41164,0,0,0,2020-50,2020-12
2020-12-11,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-50,2020-12
2020-12-11,CDA,0,1300,250,349,300,18600,22132,25663,37,26963,19900,23432,349,250,300,2020-50,2020-12
2020-12-11,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-50,2020-12
2020-12-11,D66,0,48550,0,0,0,4850,7032,9214,36,57764,53400,55582,0,0,0,2020-50,2020-12
2020-12-11,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-50,2020-12
2020-12-11,FvD,0,0,400,598,499,36551,49695,62839,211,62839,36551,49695,598,400,499,2020-50,2020-12
2020-12-11,GroenLinks,0,15700,0,0,0,6750,10215,13680,70,29380,22450,25915,0,0,0,2020-50,2020-12
2020-12-11,PvdA,0,500,0,0,0,1551,7045,12539,111,13039,2051,7545,0,0,0,2020-50,2020-12
2020-12-11,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-50,2020-12
2020-12-11,SGP,,,200,299,250,1400,1796,2192,8,2192,1400,1796,299,200,250,2020-50,2020-12
2020-12-11,SP,,,0,0,0,11500,14526,17551,49,17551,11500,14526,0,0,0,2020-50,2020-12
2020-12-11,VVD,0,9800,600,699,650,17652,32013,46374,276,56174,27452,41813,699,600,650,2020-50,2020-12
2020-12-12,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-50,2020-12
2020-12-12,CDA,0,1300,650,749,700,19250,22831,26412,38,27712,20550,24131,749,650,700,2020-50,2020-12
2020-12-12,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-50,2020-12
2020-12-12,D66,0,48550,0,0,0,4850,7032,9214,36,57764,53400,55582,0,0,0,2020-50,2020-12
2020-12-12,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-50,2020-12
2020-12-12,FvD,0,0,0,0,0,36551,49695,62839,211,62839,36551,49695,0,0,0,2020-50,2020-12
2020-12-12,GroenLinks,0,15700,0,0,0,6750,10215,13680,70,29380,22450,25915,0,0,0,2020-50,2020-12
2020-12-12,PvdA,0,500,0,0,0,1551,7045,12539,111,13039,2051,7545,0,0,0,2020-50,2020-12
2020-12-12,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-50,2020-12
2020-12-12,SGP,,,0,0,0,1400,1796,2192,8,2192,1400,1796,0,0,0,2020-50,2020-12
2020-12-12,SP,,,0,0,0,11500,14526,17551,49,17551,11500,14526,0,0,0,2020-50,2020-12
2020-12-12,VVD,0,9800,0,0,0,17652,32013,46374,276,56174,27452,41813,0,0,0,2020-50,2020-12
2020-12-13,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-50,2020-12
2020-12-13,CDA,150,1450,0,0,0,19250,22831,26412,38,27862,20700,24281,150,150,150,2020-50,2020-12
2020-12-13,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-50,2020-12
2020-12-13,D66,2350,50900,0,0,0,4850,7032,9214,36,60114,55750,57932,2350,2350,2350,2020-50,2020-12
2020-12-13,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-50,2020-12
2020-12-13,FvD,0,0,0,0,0,36551,49695,62839,211,62839,36551,49695,0,0,0,2020-50,2020-12
2020-12-13,GroenLinks,850,16550,0,0,0,6750,10215,13680,70,30230,23300,26765,850,850,850,2020-50,2020-12
2020-12-13,PvdA,0,500,0,0,0,1551,7045,12539,111,13039,2051,7545,0,0,0,2020-50,2020-12
2020-12-13,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-50,2020-12
2020-12-13,SGP,,,0,0,0,1400,1796,2192,8,2192,1400,1796,0,0,0,2020-50,2020-12
2020-12-13,SP,,,0,0,0,11500,14526,17551,49,17551,11500,14526,0,0,0,2020-50,2020-12
2020-12-13,VVD,650,10450,0,0,0,17652,32013,46374,276,56824,28102,42463,650,650,650,2020-50,2020-12
2020-12-14,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-51,2020-12
2020-12-14,CDA,0,1450,0,0,0,19250,22831,26412,38,27862,20700,24281,0,0,0,2020-51,2020-12
2020-12-14,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-51,2020-12
2020-12-14,D66,0,50900,0,0,0,4850,7032,9214,36,60114,55750,57932,0,0,0,2020-51,2020-12
2020-12-14,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-51,2020-12
2020-12-14,FvD,0,0,0,0,0,36551,49695,62839,211,62839,36551,49695,0,0,0,2020-51,2020-12
2020-12-14,GroenLinks,0,16550,0,0,0,6750,10215,13680,70,30230,23300,26765,0,0,0,2020-51,2020-12
2020-12-14,PvdA,0,500,0,99,50,1551,7094,12638,112,13138,2051,7594,99,0,50,2020-51,2020-12
2020-12-14,PvdD,,,500,599,550,2150,2843,3536,14,3536,2150,2843,599,500,550,2020-51,2020-12
2020-12-14,SGP,,,0,0,0,1400,1796,2192,8,2192,1400,1796,0,0,0,2020-51,2020-12
2020-12-14,SP,,,0,0,0,11500,14526,17551,49,17551,11500,14526,0,0,0,2020-51,2020-12
2020-12-14,VVD,0,10450,0,0,0,17652,32013,46374,276,56824,28102,42463,0,0,0,2020-51,2020-12
2020-12-15,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-51,2020-12
2020-12-15,CDA,0,1450,0,0,0,19250,22831,26412,38,27862,20700,24281,0,0,0,2020-51,2020-12
2020-12-15,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-51,2020-12
2020-12-15,D66,0,50900,0,0,0,4850,7032,9214,36,60114,55750,57932,0,0,0,2020-51,2020-12
2020-12-15,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-51,2020-12
2020-12-15,FvD,0,0,0,0,0,36551,49695,62839,211,62839,36551,49695,0,0,0,2020-51,2020-12
2020-12-15,GroenLinks,0,16550,0,99,50,6750,10265,13779,71,30329,23300,26815,99,0,50,2020-51,2020-12
2020-12-15,PvdA,0,500,0,99,50,1551,7144,12737,113,13237,2051,7644,99,0,50,2020-51,2020-12
2020-12-15,PvdD,,,0,0,0,2150,2843,3536,14,3536,2150,2843,0,0,0,2020-51,2020-12
2020-12-15,SGP,,,400,499,450,1800,2246,2691,9,2691,1800,2246,499,400,450,2020-51,2020-12
2020-12-15,SP,,,0,99,50,11500,14575,17650,50,17650,11500,14575,99,0,50,2020-51,2020-12
2020-12-15,VVD,0,10450,0,0,0,17652,32013,46374,276,56824,28102,42463,0,0,0,2020-51,2020-12
2020-12-16,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-51,2020-12
2020-12-16,CDA,0,1450,0,0,0,19250,22831,26412,38,27862,20700,24281,0,0,0,2020-51,2020-12
2020-12-16,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-51,2020-12
2020-12-16,D66,0,50900,0,0,0,4850,7032,9214,36,60114,55750,57932,0,0,0,2020-51,2020-12
2020-12-16,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-51,2020-12
2020-12-16,FvD,0,0,0,0,0,36551,49695,62839,211,62839,36551,49695,0,0,0,2020-51,2020-12
2020-12-16,GroenLinks,0,16550,0,0,0,6750,10265,13779,71,30329,23300,26815,0,0,0,2020-51,2020-12
2020-12-16,PvdA,0,500,200,1388,794,1751,7938,14125,125,14625,2251,8438,1388,200,794,2020-51,2020-12
2020-12-16,PvdD,,,0,0,0,2150,2843,3536,14,3536,2150,2843,0,0,0,2020-51,2020-12
2020-12-16,SGP,,,0,0,0,1800,2246,2691,9,2691,1800,2246,0,0,0,2020-51,2020-12
2020-12-16,SP,,,0,0,0,11500,14575,17650,50,17650,11500,14575,0,0,0,2020-51,2020-12
2020-12-16,VVD,0,10450,0,0,0,17652,32013,46374,276,56824,28102,42463,0,0,0,2020-51,2020-12
2020-12-17,50Plus,,,0,0,0,0,198,396,4,396,0,198,0,0,0,2020-51,2020-12
2020-12-17,CDA,0,1450,0,0,0,19250,22831,26412,38,27862,20700,24281,0,0,0,2020-51,2020-12
2020-12-17,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-51,2020-12
2020-12-17,D66,0,50900,0,693,347,4850,7379,9907,43,60807,55750,58279,693,0,347,2020-51,2020-12
2020-12-17,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-51,2020-12
2020-12-17,FvD,0,0,650,1442,1046,37201,50741,64281,219,64281,37201,50741,1442,650,1046,2020-51,2020-12
2020-12-17,GroenLinks,0,16550,0,0,0,6750,10265,13779,71,30329,23300,26815,0,0,0,2020-51,2020-12
2020-12-17,PvdA,0,500,0,198,99,1751,8037,14323,127,14823,2251,8537,198,0,99,2020-51,2020-12
2020-12-17,PvdD,,,0,0,0,2150,2843,3536,14,3536,2150,2843,0,0,0,2020-51,2020-12
2020-12-17,SGP,,,0,0,0,1800,2246,2691,9,2691,1800,2246,0,0,0,2020-51,2020-12
2020-12-17,SP,,,0,0,0,11500,14575,17650,50,17650,11500,14575,0,0,0,2020-51,2020-12
2020-12-17,VVD,0,10450,0,0,0,17652,32013,46374,276,56824,28102,42463,0,0,0,2020-51,2020-12
2020-12-18,50Plus,,,100,298,199,100,397,694,6,694,100,397,298,100,199,2020-51,2020-12
2020-12-18,CDA,0,1450,450,549,500,19700,23331,26961,39,28411,21150,24781,549,450,500,2020-51,2020-12
2020-12-18,ChristenUnie,,,0,0,0,1500,2292,3084,16,3084,1500,2292,0,0,0,2020-51,2020-12
2020-12-18,D66,0,50900,800,1493,1147,5650,8525,11400,50,62300,56550,59425,1493,800,1147,2020-51,2020-12
2020-12-18,DENK,,,0,0,0,600,897,1194,6,1194,600,897,0,0,0,2020-51,2020-12
2020-12-18,FvD,0,0,1600,2297,1949,38801,52690,66578,222,66578,38801,52690,2297,1600,1949,2020-51,2020-12
2020-12-18,GroenLinks,0,16550,0,99,50,6750,10314,13878,72,30428,23300,26864,99,0,50,2020-51,2020-12
2020-12-18,PvdA,0,500,0,0,0,1751,8037,14323,127,14823,2251,8537,0,0,0,2020-51,2020-12
2020-12-18,PvdD,,,0,0,0,2150,2843,3536,14,3536,2150,2843,0,0,0,2020-51,2020-12
2020-12-18,SGP,,,0,0,0,1800,2246,2691,9,2691,1800,2246,0,0,0,2020-51,2020-12
2020-12-18,SP,,,0,0,0,11500,14575,17650,50,17650,11500,14575,0,0,0,2020-51,2020-12
2020-12-18,VVD,0,10450,0,0,0,17652,32013,46374,276,56824,28102,42463,0,0,0,2020-51,2020-12
